sats,time,lat,long,velocity,heading,height,vert-vel,yaw-calc,YAW__,YAW_,
"008","071454,80","+03066,72856","-00423,91435","074,750","270,94","+00227,78","-002,772","+000,0","+0,00000E+00","+0,00000E+00",
"008","071454,90","+03066,72861","-00423,91257","075,810","273,07","+00227,67","-002,916","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,00","+03066,72869","-00423,91076","077,300","274,79","+00227,56","-003,060","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,10","+03066,72880","-00423,90892","078,570","276,29","+00227,43","-003,276","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,20","+03066,72896","-00423,90707","079,040","278,09","+00227,28","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,30","+03066,72916","-00423,90521","080,040","280,40","+00227,12","-003,924","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,40","+03066,72941","-00423,90334","080,880","282,46","+00226,93","-004,284","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,50","+03066,72970","-00423,90147","081,860","284,72","+00226,78","-004,428","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,60","+03066,73005","-00423,89960","082,630","287,07","+00226,58","-004,788","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,70","+03066,73045","-00423,89773","083,410","289,47","+00226,41","-004,968","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,80","+03066,73089","-00423,89586","084,240","291,22","+00226,23","-005,220","+000,0","+0,00000E+00","+0,00000E+00",
"008","071455,90","+03066,73138","-00423,89400","085,130","293,51","+00226,05","-005,364","+000,0","+0,00000E+00","+0,00000E+00",
"008","071456,00","+03066,73193","-00423,89216","086,270","295,87","+00225,86","-005,544","+000,0","+0,00000E+00","+0,00000E+00",
"008","071456,10","+03066,73252","-00423,89032","087,100","297,57","+00225,69","-005,616","+000,0","+0,00000E+00","+0,00000E+00",
"008","071456,20","+03066,73315","-00423,88849","087,120","299,62","+00225,63","-005,148","+000,0","+0,00000E+00","+0,00000E+00",
"008","071456,30","+03066,73383","-00423,88669","089,150","301,84","+00225,45","-005,328","+000,0","+0,00000E+00","+0,00000E+00",
"008","071456,40","+03066,73456","-00423,88488","090,010","303,92","+00225,35","-005,292","+000,0","+0,00000E+00","+0,00000E+00",
"008","071456,50","+03066,73533","-00423,88310","091,080","305,82","+00225,26","-005,184","+000,0","+0,00000E+00","+0,00000E+00",
"007","071456,60","+03066,73614","-00423,88133","091,950","307,29","+00225,15","-005,184","+000,0","+0,00000E+00","+0,00000E+00",
"007","071456,70","+03066,73700","-00423,87957","094,190","309,01","+00225,06","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"006","071456,80","+03066,73789","-00423,87781","095,230","309,39","+00224,94","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"006","071456,90","+03066,73880","-00423,87605","096,030","310,13","+00224,82","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"006","071457,00","+03066,73974","-00423,87430","097,110","310,79","+00224,73","-004,968","+000,0","+0,00000E+00","+0,00000E+00",
"006","071457,10","+03066,74069","-00423,87253","098,220","311,00","+00224,66","-004,788","+000,0","+0,00000E+00","+0,00000E+00",
"006","071457,20","+03066,74167","-00423,87076","099,860","311,89","+00224,61","-004,536","+000,0","+0,00000E+00","+0,00000E+00",
"006","071457,30","+03066,74265","-00423,86898","098,860","311,24","+00224,56","-004,248","+000,0","+0,00000E+00","+0,00000E+00",
"006","071457,40","+03066,74365","-00423,86719","101,270","311,71","+00224,50","-004,140","+000,0","+0,00000E+00","+0,00000E+00",
"005","071457,50","+03066,74465","-00423,86541","100,970","312,25","+00224,46","-003,924","+000,0","+0,00000E+00","+0,00000E+00",
"008","071457,60","+03066,74568","-00423,86362","102,040","312,26","+00224,42","-003,744","+000,0","+0,00000E+00","+0,00000E+00",
"008","071457,70","+03066,74671","-00423,86181","103,020","312,45","+00224,38","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"005","071457,80","+03066,74775","-00423,85999","103,110","312,29","+00224,33","-003,528","+000,0","+0,00000E+00","+0,00000E+00",
"005","071457,90","+03066,74880","-00423,85815","104,070","312,38","+00224,28","-003,420","+000,0","+0,00000E+00","+0,00000E+00",
"005","071458,00","+03066,74984","-00423,85631","104,010","312,00","+00224,22","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"008","071458,10","+03066,75089","-00423,85447","104,260","311,95","+00224,14","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"005","071458,20","+03066,75193","-00423,85265","104,320","311,82","+00224,15","-003,024","+000,0","+0,00000E+00","+0,00000E+00",
"005","071458,30","+03066,75298","-00423,85079","104,540","311,70","+00224,09","-002,988","+000,0","+0,00000E+00","+0,00000E+00",
"005","071458,40","+03066,75402","-00423,84893","104,970","311,35","+00224,03","-002,952","+000,0","+0,00000E+00","+0,00000E+00",
"005","071458,50","+03066,75506","-00423,84704","105,270","311,25","+00223,98","-002,916","+000,0","+0,00000E+00","+0,00000E+00",
"005","071458,60","+03066,75610","-00423,84515","105,630","311,07","+00223,93","-002,844","+000,0","+0,00000E+00","+0,00000E+00",
"005","071458,70","+03066,75714","-00423,84325","106,170","310,82","+00223,88","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"006","071458,80","+03066,75818","-00423,84135","106,520","310,65","+00223,84","-002,736","+000,0","+0,00000E+00","+0,00000E+00",
"007","071458,90","+03066,75922","-00423,83945","106,880","310,48","+00223,80","-002,628","+000,0","+0,00000E+00","+0,00000E+00",
"007","071459,00","+03066,76026","-00423,83754","107,250","310,34","+00223,77","-002,520","+000,0","+0,00000E+00","+0,00000E+00",
"006","071459,10","+03066,76130","-00423,83563","107,510","310,26","+00223,75","-002,412","+000,0","+0,00000E+00","+0,00000E+00",
"007","071459,20","+03066,76236","-00423,83371","107,850","310,34","+00223,74","-002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","071459,30","+03066,76344","-00423,83180","108,260","310,43","+00223,76","-002,052","+000,0","+0,00000E+00","+0,00000E+00",
"008","071459,40","+03066,76454","-00423,82992","108,060","310,73","+00223,77","-001,944","+000,0","+0,00000E+00","+0,00000E+00",
"008","071459,50","+03066,76564","-00423,82801","108,310","310,90","+00223,84","-001,656","+000,0","+0,00000E+00","+0,00000E+00",
"008","071459,60","+03066,76677","-00423,82614","107,820","311,44","+00223,89","-001,512","+000,0","+0,00000E+00","+0,00000E+00",
"008","071459,70","+03066,76784","-00423,82429","107,630","311,37","+00223,93","-001,368","+000,0","+0,00000E+00","+0,00000E+00",
"008","071459,80","+03066,76891","-00423,82247","106,920","311,63","+00223,99","-001,152","+000,0","+0,00000E+00","+0,00000E+00",
"008","071459,90","+03066,76996","-00423,82066","106,000","311,95","+00224,06","-000,936","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,00","+03066,77101","-00423,81888","105,100","312,04","+00224,14","-000,720","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,10","+03066,77204","-00423,81713","103,950","312,22","+00224,22","-000,504","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,20","+03066,77306","-00423,81540","102,670","312,54","+00224,31","-000,288","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,30","+03066,77406","-00423,81371","101,370","312,60","+00224,42","-000,036","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,40","+03066,77505","-00423,81205","099,890","312,82","+00224,52","+000,144","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,50","+03066,77602","-00423,81041","098,370","312,99","+00224,60","+000,288","+000,0","+0,00000E+00","+0,00000E+00",
"007","071500,60","+03066,77698","-00423,80881","096,440","313,64","+00224,67","+000,432","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,70","+03066,77789","-00423,80721","095,820","312,71","+00224,88","+000,792","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,80","+03066,77878","-00423,80566","093,390","313,24","+00224,98","+000,900","+000,0","+0,00000E+00","+0,00000E+00",
"008","071500,90","+03066,77965","-00423,80413","091,590","313,23","+00225,10","+001,044","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,00","+03066,78051","-00423,80264","089,660","313,40","+00225,21","+001,152","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,10","+03066,78135","-00423,80117","087,760","313,59","+00225,33","+001,296","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,20","+03066,78216","-00423,79974","085,950","313,60","+00225,45","+001,440","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,30","+03066,78294","-00423,79834","083,860","313,50","+00225,58","+001,584","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,40","+03066,78371","-00423,79698","081,910","313,41","+00225,71","+001,692","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,50","+03066,78447","-00423,79564","080,050","313,41","+00225,84","+001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,60","+03066,78522","-00423,79433","078,430","313,38","+00225,96","+001,908","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,70","+03066,78594","-00423,79304","076,720","313,18","+00226,07","+001,980","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,80","+03066,78664","-00423,79176","075,090","313,25","+00226,19","+002,088","+000,0","+0,00000E+00","+0,00000E+00",
"008","071501,90","+03066,78734","-00423,79050","074,090","312,81","+00226,31","+002,160","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,00","+03066,78804","-00423,78924","073,320","312,66","+00226,42","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,10","+03066,78873","-00423,78799","072,800","312,29","+00226,53","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,20","+03066,78942","-00423,78673","072,280","311,90","+00226,62","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,30","+03066,79010","-00423,78548","071,660","311,89","+00226,71","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,40","+03066,79078","-00423,78424","071,160","311,66","+00226,81","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,50","+03066,79145","-00423,78300","070,600","311,98","+00226,91","+002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,60","+03066,79212","-00423,78177","070,350","311,67","+00227,03","+002,412","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,70","+03066,79279","-00423,78054","070,200","311,28","+00227,14","+002,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,80","+03066,79345","-00423,77931","069,810","311,37","+00227,25","+002,484","+000,0","+0,00000E+00","+0,00000E+00",
"008","071502,90","+03066,79411","-00423,77809","069,580","311,26","+00227,35","+002,520","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,00","+03066,79477","-00423,77686","069,330","311,29","+00227,45","+002,520","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,10","+03066,79542","-00423,77565","068,540","311,26","+00227,58","+002,592","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,20","+03066,79608","-00423,77443","068,730","311,26","+00227,68","+002,592","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,30","+03066,79673","-00423,77320","068,870","310,95","+00227,76","+002,556","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,40","+03066,79740","-00423,77196","068,990","311,47","+00227,84","+002,556","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,50","+03066,79807","-00423,77073","069,380","311,26","+00227,91","+002,520","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,60","+03066,79875","-00423,76948","069,760","311,15","+00227,99","+002,484","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,70","+03066,79942","-00423,76823","070,090","310,96","+00228,08","+002,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,80","+03066,80010","-00423,76697","070,390","311,13","+00228,17","+002,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","071503,90","+03066,80079","-00423,76571","070,800","311,01","+00228,24","+002,412","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,00","+03066,80147","-00423,76443","071,160","311,07","+00228,32","+002,412","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,10","+03066,80216","-00423,76314","071,590","311,07","+00228,39","+002,376","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,20","+03066,80286","-00423,76186","072,000","311,10","+00228,46","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"007","071504,30","+03066,80357","-00423,76056","072,440","310,85","+00228,51","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,40","+03066,80428","-00423,75926","072,820","310,87","+00228,55","+002,196","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,50","+03066,80500","-00423,75794","073,380","310,82","+00228,59","+002,124","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,60","+03066,80572","-00423,75662","074,020","310,68","+00228,65","+002,124","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,70","+03066,80645","-00423,75528","074,730","310,60","+00228,70","+002,088","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,80","+03066,80719","-00423,75392","075,450","310,56","+00228,74","+002,016","+000,0","+0,00000E+00","+0,00000E+00",
"008","071504,90","+03066,80794","-00423,75255","076,180","310,53","+00228,80","+002,016","+000,0","+0,00000E+00","+0,00000E+00",
"008","071505,00","+03066,80869","-00423,75116","077,360","309,82","+00228,94","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,10","+03066,80945","-00423,74974","077,740","310,25","+00229,02","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,20","+03066,81021","-00423,74832","078,210","310,31","+00229,09","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,30","+03066,81098","-00423,74689","078,800","310,57","+00229,15","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,40","+03066,81175","-00423,74545","079,350","310,81","+00229,22","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,50","+03066,81253","-00423,74400","079,930","310,66","+00229,28","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,60","+03066,81333","-00423,74255","080,480","310,75","+00229,35","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,70","+03066,81412","-00423,74109","081,040","310,57","+00229,42","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"007","071505,80","+03066,81492","-00423,73961","081,530","310,57","+00229,48","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071505,90","+03066,81573","-00423,73812","082,100","310,73","+00229,55","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,00","+03066,81654","-00423,73663","082,620","310,85","+00229,61","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,10","+03066,81736","-00423,73513","083,150","310,84","+00229,67","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,20","+03066,81818","-00423,73362","083,770","310,85","+00229,73","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,30","+03066,81901","-00423,73209","084,450","310,96","+00229,79","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,40","+03066,81986","-00423,73055","085,260","310,90","+00229,85","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,50","+03066,82071","-00423,72900","086,140","310,95","+00229,90","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,60","+03066,82156","-00423,72741","087,050","310,99","+00229,98","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,70","+03066,82242","-00423,72582","087,920","310,95","+00230,07","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,80","+03066,82329","-00423,72420","088,800","310,93","+00230,15","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071506,90","+03066,82417","-00423,72257","089,630","311,10","+00230,24","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,00","+03066,82506","-00423,72093","090,390","311,25","+00230,32","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,10","+03066,82595","-00423,71928","091,280","311,23","+00230,41","+002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,20","+03066,82686","-00423,71760","092,240","311,09","+00230,50","+002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,30","+03066,82777","-00423,71591","093,240","310,94","+00230,58","+002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,40","+03066,82870","-00423,71420","094,260","310,81","+00230,66","+002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,50","+03066,82963","-00423,71247","095,310","310,72","+00230,74","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,60","+03066,83057","-00423,71072","096,260","310,79","+00230,81","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,70","+03066,83152","-00423,70896","096,790","310,76","+00230,89","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,80","+03066,83246","-00423,70721","096,820","310,71","+00230,96","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071507,90","+03066,83340","-00423,70545","096,720","310,82","+00231,03","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,00","+03066,83434","-00423,70369","096,550","310,75","+00231,11","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,10","+03066,83527","-00423,70194","096,300","310,67","+00231,18","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,20","+03066,83621","-00423,70019","096,230","310,66","+00231,25","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,30","+03066,83715","-00423,69844","096,550","310,76","+00231,32","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,40","+03066,83810","-00423,69667","097,090","310,68","+00231,39","+002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,50","+03066,83906","-00423,69490","097,580","310,72","+00231,45","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,60","+03066,84002","-00423,69312","098,210","310,76","+00231,51","+002,196","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,70","+03066,84099","-00423,69134","098,820","310,93","+00231,56","+002,196","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,80","+03066,84197","-00423,68954","099,520","310,97","+00231,63","+002,160","+000,0","+0,00000E+00","+0,00000E+00",
"008","071508,90","+03066,84296","-00423,68773","100,200","311,00","+00231,69","+002,124","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,00","+03066,84395","-00423,68591","100,930","311,07","+00231,74","+002,124","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,10","+03066,84500","-00423,68410","102,310","312,20","+00231,80","+002,052","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,20","+03066,84602","-00423,68227","102,820","311,66","+00231,85","+002,052","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,30","+03066,84705","-00423,68043","103,350","311,49","+00231,90","+002,016","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,40","+03066,84808","-00423,67856","104,060","311,39","+00231,95","+001,980","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,50","+03066,84912","-00423,67669","104,830","311,31","+00231,98","+001,908","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,60","+03066,85017","-00423,67480","105,680","311,34","+00232,01","+001,872","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,70","+03066,85122","-00423,67290","106,480","311,26","+00232,02","+001,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,80","+03066,85229","-00423,67099","107,290","311,39","+00232,02","+001,656","+000,0","+0,00000E+00","+0,00000E+00",
"008","071509,90","+03066,85336","-00423,66907","107,940","311,43","+00232,02","+001,548","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,00","+03066,85444","-00423,66714","108,520","311,50","+00232,01","+001,440","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,10","+03066,85552","-00423,66521","108,850","311,57","+00231,99","+001,332","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,20","+03066,85661","-00423,66328","108,920","311,66","+00231,97","+001,224","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,30","+03066,85770","-00423,66136","108,730","311,76","+00231,94","+001,116","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,40","+03066,85878","-00423,65944","108,480","311,84","+00231,91","+001,008","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,50","+03066,85986","-00423,65752","108,270","311,88","+00231,88","+000,900","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,60","+03066,86095","-00423,65562","107,970","311,99","+00231,84","+000,792","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,70","+03066,86203","-00423,65372","107,850","312,04","+00231,80","+000,684","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,80","+03066,86311","-00423,65182","107,550","312,10","+00231,76","+000,540","+000,0","+0,00000E+00","+0,00000E+00",
"008","071510,90","+03066,86420","-00423,64993","107,410","312,22","+00231,70","+000,432","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,00","+03066,86528","-00423,64806","107,090","312,28","+00231,64","+000,252","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,10","+03066,86636","-00423,64618","106,790","312,45","+00231,59","+000,144","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,20","+03066,86744","-00423,64432","106,500","312,67","+00231,53","+000,036","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,30","+03066,86852","-00423,64247","106,180","312,78","+00231,48","+000,000","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,40","+03066,86960","-00423,64063","105,790","312,79","+00231,43","-000,108","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,50","+03066,87068","-00423,63879","105,510","312,79","+00231,37","-000,216","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,60","+03066,87175","-00423,63697","105,220","312,79","+00231,29","-000,360","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,70","+03066,87282","-00423,63514","104,840","312,68","+00231,21","-000,504","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,80","+03066,87387","-00423,63332","104,470","312,43","+00231,13","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071511,90","+03066,87492","-00423,63150","104,140","312,07","+00231,05","-000,756","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,00","+03066,87596","-00423,62966","103,950","311,67","+00230,97","-000,864","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,10","+03066,87698","-00423,62782","103,690","311,19","+00230,89","-000,936","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,20","+03066,87800","-00423,62597","103,530","310,71","+00230,82","-001,044","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,30","+03066,87900","-00423,62410","103,500","310,20","+00230,75","-001,116","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,40","+03066,87999","-00423,62222","103,790","309,54","+00230,67","-001,224","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,50","+03066,88097","-00423,62031","104,000","308,92","+00230,58","-001,296","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,60","+03066,88193","-00423,61838","104,270","308,06","+00230,48","-001,440","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,70","+03066,88288","-00423,61642","104,390","307,28","+00230,39","-001,512","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,80","+03066,88381","-00423,61444","104,600","306,49","+00230,30","-001,584","+000,0","+0,00000E+00","+0,00000E+00",
"008","071512,90","+03066,88473","-00423,61244","104,920","305,66","+00230,21","-001,656","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,00","+03066,88564","-00423,61040","105,310","304,89","+00230,13","-001,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,10","+03066,88653","-00423,60834","105,820","304,20","+00230,04","-001,800","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,20","+03066,88741","-00423,60625","106,440","303,57","+00229,95","-001,872","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,30","+03066,88829","-00423,60413","107,230","302,93","+00229,85","-001,944","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,40","+03066,88915","-00423,60197","108,020","302,28","+00229,74","-002,088","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,50","+03066,89001","-00423,59980","108,560","301,84","+00229,62","-002,196","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,60","+03066,89085","-00423,59761","108,810","301,45","+00229,50","-002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,70","+03066,89169","-00423,59541","108,610","301,04","+00229,37","-002,484","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,80","+03066,89251","-00423,59321","108,390","300,79","+00229,24","-002,592","+000,0","+0,00000E+00","+0,00000E+00",
"008","071513,90","+03066,89333","-00423,59100","108,170","300,53","+00229,11","-002,700","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,00","+03066,89414","-00423,58879","108,020","300,22","+00228,98","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,10","+03066,89495","-00423,58657","107,910","300,00","+00228,85","-002,916","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,20","+03066,89577","-00423,58435","107,750","299,74","+00228,76","-003,024","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,30","+03066,89658","-00423,58212","107,650","299,56","+00228,66","-003,096","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,40","+03066,89739","-00423,57990","107,480","299,41","+00228,56","-003,168","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,50","+03066,89819","-00423,57768","107,230","299,16","+00228,46","-003,276","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,60","+03066,89898","-00423,57546","106,930","299,03","+00228,35","-003,384","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,70","+03066,89977","-00423,57324","106,490","298,91","+00228,24","-003,456","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,80","+03066,90056","-00423,57103","105,880","298,84","+00228,14","-003,528","+000,0","+0,00000E+00","+0,00000E+00",
"008","071514,90","+03066,90134","-00423,56884","105,250","298,79","+00228,04","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,00","+03066,90211","-00423,56665","104,760","298,76","+00227,94","-003,672","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,10","+03066,90288","-00423,56448","104,230","298,73","+00227,82","-003,744","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,20","+03066,90364","-00423,56231","103,540","298,64","+00227,71","-003,816","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,30","+03066,90439","-00423,56016","102,870","298,60","+00227,60","-003,852","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,40","+03066,90514","-00423,55803","102,170","298,54","+00227,49","-003,924","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,50","+03066,90588","-00423,55590","101,450","298,50","+00227,37","-003,960","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,60","+03066,90662","-00423,55379","100,770","298,51","+00227,26","-003,996","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,70","+03066,90735","-00423,55170","100,090","298,49","+00227,14","-004,032","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,80","+03066,90807","-00423,54962","099,280","298,56","+00227,02","-004,104","+000,0","+0,00000E+00","+0,00000E+00",
"008","071515,90","+03066,90879","-00423,54756","098,510","298,53","+00226,90","-004,140","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,00","+03066,90950","-00423,54552","097,410","298,62","+00226,78","-004,176","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,10","+03066,91021","-00423,54350","096,110","298,69","+00226,66","-004,212","+000,0","+0,00000E+00","+0,00000E+00",
